timestamp,cycle_number,cleared_vehicles,total_vehicles,avg_wait,green_duration,efficiency,throughput
05:30:08,1,0,12,180.0,5.0,0.0,0
05:30:15,2,0,20,292.75,5.6,-21.875,0.0
05:30:23,3,0,26,397.48214285714283,5.8,-17.5,0.0
05:30:31,4,0,31,437.53846153846155,6.0,-23.076923076923077,0.0
05:30:08,1,0,12,180.0,5.0,0.0,0
05:30:15,2,0,20,292.75,5.6,-21.875,0.0
05:30:23,3,0,26,397.48214285714283,5.8,-17.5,0.0
05:30:31,4,0,31,437.53846153846155,6.0,-23.076923076923077,0.0
05:30:39,5,1,34,406.5934523809524,6.3,-23.16176470588235,7.214139713839124
05:30:48,6,0,28,448.1590909090909,7.0,-22.727272727272727,0.0
05:30:57,7,3,32,440.33214285714286,6.1,-14.19642857142857,22.181146025878004
05:31:05,8,0,32,466.0272727272727,6.4,-22.727272727272727,0.0
05:30:08,1,0,12,180.0,5.0,0.0,0
05:30:15,2,0,20,292.75,5.6,-21.875,0.0
05:30:23,3,0,26,397.48214285714283,5.8,-17.5,0.0
05:30:31,4,0,31,437.53846153846155,6.0,-23.076923076923077,0.0
05:30:39,5,1,34,406.5934523809524,6.3,-23.16176470588235,7.214139713839124
05:30:48,6,0,28,448.1590909090909,7.0,-22.727272727272727,0.0
05:30:57,7,3,32,440.33214285714286,6.1,-14.19642857142857,22.181146025878004
05:31:05,8,0,32,466.0272727272727,6.4,-22.727272727272727,0.0
05:31:13,9,2,35,483.7705627705628,6.1,-18.5,14.792899408284024
05:31:22,10,2,40,472.05892857142857,6.4,-19.238095238095237,14.26872770511296
05:31:31,11,0,35,467.4747023809524,7.1,-23.214285714285715,0.0
05:31:36,12,0,39,345.575,3.0,50.0,0.0
05:30:08,1,0,12,180.0,5.0,0.0,0
05:30:15,2,0,20,292.75,5.6,-21.875,0.0
05:30:23,3,0,26,397.48214285714283,5.8,-17.5,0.0
05:30:31,4,0,31,437.53846153846155,6.0,-23.076923076923077,0.0
05:30:39,5,1,34,406.5934523809524,6.3,-23.16176470588235,7.214139713839124
05:30:48,6,0,28,448.1590909090909,7.0,-22.727272727272727,0.0
05:30:57,7,3,32,440.33214285714286,6.1,-14.19642857142857,22.181146025878004
05:31:05,8,0,32,466.0272727272727,6.4,-22.727272727272727,0.0
05:31:13,9,2,35,483.7705627705628,6.1,-18.5,14.792899408284024
05:31:22,10,2,40,472.05892857142857,6.4,-19.238095238095237,14.26872770511296
05:31:31,11,0,35,467.4747023809524,7.1,-23.214285714285715,0.0
05:31:36,12,0,39,345.575,3.0,50.0,0.0
05:31:41,13,9,44,359.1048951048951,3.0,-2.853535353535354,107.7629215725404
05:31:46,14,5,47,301.1962121212121,3.0,-16.054158607350097,59.90415335463259
05:31:51,15,3,55,380.36458333333337,3.0,-20.205387205387208,35.885167464114836
05:31:56,16,14,51,354.7205182072829,3.0,2.5490196078431366,167.8321678321678
05:32:01,17,4,47,324.9107142857143,3.0,-11.631205673758865,47.94246903715541
05:32:06,18,4,44,357.3510950854701,3.0,-13.806818181818182,47.85643070787638
05:30:08,1,0,12,180.0,5.0,0.0,0
05:30:15,2,0,20,292.75,5.6,-21.875,0.0
05:30:23,3,0,26,397.48214285714283,5.8,-17.5,0.0
05:30:31,4,0,31,437.53846153846155,6.0,-23.076923076923077,0.0
05:30:39,5,1,34,406.5934523809524,6.3,-23.16176470588235,7.214139713839124
05:30:48,6,0,28,448.1590909090909,7.0,-22.727272727272727,0.0
05:30:57,7,3,32,440.33214285714286,6.1,-14.19642857142857,22.181146025878004
05:31:05,8,0,32,466.0272727272727,6.4,-22.727272727272727,0.0
05:31:13,9,2,35,483.7705627705628,6.1,-18.5,14.792899408284024
05:31:22,10,2,40,472.05892857142857,6.4,-19.238095238095237,14.26872770511296
05:31:31,11,0,35,467.4747023809524,7.1,-23.214285714285715,0.0
05:31:36,12,0,39,345.575,3.0,50.0,0.0
05:31:41,13,9,44,359.1048951048951,3.0,-2.853535353535354,107.7629215725404
05:31:46,14,5,47,301.1962121212121,3.0,-16.054158607350097,59.90415335463259
05:31:51,15,3,55,380.36458333333337,3.0,-20.205387205387208,35.885167464114836
05:31:56,16,14,51,354.7205182072829,3.0,2.5490196078431366,167.8321678321678
05:32:01,17,4,47,324.9107142857143,3.0,-11.631205673758865,47.94246903715541
05:32:06,18,4,44,357.3510950854701,3.0,-13.806818181818182,47.85643070787638
05:32:11,19,7,47,376.5440789473684,3.0,-11.494960806270997,83.88256440982624
