timestamp,cycle_number,cleared_vehicles,total_vehicles,avg_wait,green_duration,efficiency,throughput
05:30:08,1,0,13,180.25,5.0,0.0,0
05:30:16,2,0,23,321.5892857142857,5.6,-22.727272727272727,0.0
05:30:24,3,1,31,383.53084415584414,6.1,-20.78341013824885,7.394626571358146
05:30:33,4,1,31,408.10565476190476,6.4,-21.22983870967742,7.132667617689015
05:30:08,1,0,13,180.25,5.0,0.0,0
05:30:16,2,0,23,321.5892857142857,5.6,-22.727272727272727,0.0
05:30:24,3,1,31,383.53084415584414,6.1,-20.78341013824885,7.394626571358146
05:30:33,4,1,31,408.10565476190476,6.4,-21.22983870967742,7.132667617689015
05:30:41,5,0,29,433.21022727272725,6.6,-15.909090909090908,0.0
05:30:49,6,0,30,412.296875,6.1,-25.0,0.0
05:30:58,7,1,30,433.7257575757576,6.6,-17.515151515151516,6.969450574979673
05:31:06,8,0,34,538.3242368742368,6.1,-15.384615384615385,0.0
