timestamp,cycle_number,cleared_vehicles,total_vehicles,avg_wait,green_duration,efficiency,throughput
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:32:12,19,8,55,345.47762021475256,3.0,-11.376623376623375,95.77015163607344
05:32:17,20,1,49,319.23118401206636,3.0,-9.8859543817527,11.97126895450918
05:32:22,21,1,50,354.3668831168831,3.0,-22.219047619047622,11.978438810141744
05:32:27,22,6,44,367.1174145299145,3.0,-11.161616161616163,71.8562874251497
05:32:32,23,8,44,408.86602564102566,3.0,53.63636363636364,95.98080383923215
05:32:37,24,1,41,346.83762626262626,3.0,-21.73441734417344,11.997600479904019
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:32:12,19,8,55,345.47762021475256,3.0,-11.376623376623375,95.77015163607344
05:32:17,20,1,49,319.23118401206636,3.0,-9.8859543817527,11.97126895450918
05:32:22,21,1,50,354.3668831168831,3.0,-22.219047619047622,11.978438810141744
05:32:27,22,6,44,367.1174145299145,3.0,-11.161616161616163,71.8562874251497
05:32:32,23,8,44,408.86602564102566,3.0,53.63636363636364,95.98080383923215
05:32:37,24,1,41,346.83762626262626,3.0,-21.73441734417344,11.997600479904019
05:32:42,25,8,49,350.42857142857144,3.0,-12.210884353741497,95.84664536741215
05:32:48,26,1,45,354.925,3.0,-22.555555555555557,11.985617259288853
05:32:53,27,14,43,307.30238095238093,3.0,56.51162790697674,167.8321678321678
05:32:58,28,4,45,340.76785714285717,3.0,-12.284722222222221,47.93289394847214
05:33:03,29,7,47,358.23333333333335,3.0,-8.132387706855791,83.71536774965118
05:33:08,30,4,51,378.6817813765182,3.0,-16.852425180598555,47.91375524056698
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:32:12,19,8,55,345.47762021475256,3.0,-11.376623376623375,95.77015163607344
05:32:17,20,1,49,319.23118401206636,3.0,-9.8859543817527,11.97126895450918
05:32:22,21,1,50,354.3668831168831,3.0,-22.219047619047622,11.978438810141744
05:32:27,22,6,44,367.1174145299145,3.0,-11.161616161616163,71.8562874251497
05:32:32,23,8,44,408.86602564102566,3.0,53.63636363636364,95.98080383923215
05:32:37,24,1,41,346.83762626262626,3.0,-21.73441734417344,11.997600479904019
05:32:42,25,8,49,350.42857142857144,3.0,-12.210884353741497,95.84664536741215
05:32:48,26,1,45,354.925,3.0,-22.555555555555557,11.985617259288853
05:32:53,27,14,43,307.30238095238093,3.0,56.51162790697674,167.8321678321678
05:32:58,28,4,45,340.76785714285717,3.0,-12.284722222222221,47.93289394847214
05:33:03,29,7,47,358.23333333333335,3.0,-8.132387706855791,83.71536774965118
05:33:08,30,4,51,378.6817813765182,3.0,-16.852425180598555,47.91375524056698
05:33:13,31,4,45,354.0285714285714,3.0,-17.33986928104575,47.894631810017955
05:33:18,32,4,44,352.4394736842105,3.0,-15.287081339712918,47.923322683706076
05:33:23,33,11,46,316.29220085470087,3.0,-2.16183574879227,131.84178985217739
05:33:28,34,8,43,336.47777777777776,3.0,-4.612403100775194,95.90409590409591
05:33:33,35,5,49,362.0356506238859,3.0,-14.135654261704682,59.92808629644426
05:33:38,36,2,49,389.7680555555555,3.0,-17.23922902494331,23.937761819269898
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:32:12,19,8,55,345.47762021475256,3.0,-11.376623376623375,95.77015163607344
05:32:17,20,1,49,319.23118401206636,3.0,-9.8859543817527,11.97126895450918
05:32:22,21,1,50,354.3668831168831,3.0,-22.219047619047622,11.978438810141744
05:32:27,22,6,44,367.1174145299145,3.0,-11.161616161616163,71.8562874251497
05:32:32,23,8,44,408.86602564102566,3.0,53.63636363636364,95.98080383923215
05:32:37,24,1,41,346.83762626262626,3.0,-21.73441734417344,11.997600479904019
05:32:42,25,8,49,350.42857142857144,3.0,-12.210884353741497,95.84664536741215
05:32:48,26,1,45,354.925,3.0,-22.555555555555557,11.985617259288853
05:32:53,27,14,43,307.30238095238093,3.0,56.51162790697674,167.8321678321678
05:32:58,28,4,45,340.76785714285717,3.0,-12.284722222222221,47.93289394847214
05:33:03,29,7,47,358.23333333333335,3.0,-8.132387706855791,83.71536774965118
05:33:08,30,4,51,378.6817813765182,3.0,-16.852425180598555,47.91375524056698
05:33:13,31,4,45,354.0285714285714,3.0,-17.33986928104575,47.894631810017955
05:33:18,32,4,44,352.4394736842105,3.0,-15.287081339712918,47.923322683706076
05:33:23,33,11,46,316.29220085470087,3.0,-2.16183574879227,131.84178985217739
05:33:28,34,8,43,336.47777777777776,3.0,-4.612403100775194,95.90409590409591
05:33:33,35,5,49,362.0356506238859,3.0,-14.135654261704682,59.92808629644426
05:33:38,36,2,49,389.7680555555555,3.0,-17.23922902494331,23.937761819269898
05:33:43,37,7,48,344.26095779220776,3.0,-12.55952380952381,83.73205741626793
05:33:48,38,6,42,334.88938492063494,3.0,-11.205357142857142,71.95682590445732
05:33:53,39,9,45,356.1397435897436,3.0,2.0769230769230784,107.97840431913616
05:33:58,40,1,47,298.2540043290043,3.0,-3.1458966565349553,10.674257249599714
05:34:03,41,1,46,263.5375,3.0,-16.752717391304348,11.990407673860913
05:34:08,42,0,43,226.0656862745098,3.0,-16.176470588235293,0.0
05:30:08,1,0,12,201.375,5.0,0.0,0
05:30:16,2,2,26,321.0416666666667,5.5,-15.961538461538462,15.97656770070563
05:30:24,3,4,32,367.56493506493507,6.0,-6.590909090909092,29.85074626865672
05:30:32,4,0,38,462.37412587412587,6.1,-23.076923076923077,0.0
05:30:40,5,4,42,426.54204374057315,6.3,-14.271708683473388,28.87391722810395
05:30:49,6,1,45,492.1590909090909,6.7,-22.282828282828284,6.887842957180577
05:30:58,7,1,40,471.85069444444446,7.2,-23.11111111111111,6.513243595310465
05:31:07,8,1,39,502.5541666666667,6.8,-20.737179487179485,6.81044267877412
05:31:16,9,1,35,467.2757867132867,7.0,-18.659340659340657,6.66592600822131
05:31:24,10,1,37,507.9655303030303,6.3,-16.126126126126128,7.2245635159542445
05:31:32,11,4,40,430.7176282051282,6.2,-16.333333333333336,29.229082937522833
05:31:37,12,0,43,497.5095238095238,3.0,50.0,0.0
05:31:42,13,12,50,459.6485214132273,3.0,-1.0823529411764712,143.91365180891464
05:31:47,14,4,51,456.4102564102564,3.0,-15.931372549019608,47.93289394847214
05:31:52,15,1,54,478.35420168067225,3.0,-12.12962962962963,11.755485893416928
05:31:57,16,12,55,305.8001461988304,3.0,-0.8995215311004783,143.51205899940203
05:32:02,17,5,51,298.1538919413919,3.0,-12.10171568627451,59.90415335463259
05:32:07,18,9,55,316.8846472799646,3.0,-5.937799043062201,106.4039408866995
05:32:12,19,8,55,345.47762021475256,3.0,-11.376623376623375,95.77015163607344
05:32:17,20,1,49,319.23118401206636,3.0,-9.8859543817527,11.97126895450918
05:32:22,21,1,50,354.3668831168831,3.0,-22.219047619047622,11.978438810141744
05:32:27,22,6,44,367.1174145299145,3.0,-11.161616161616163,71.8562874251497
05:32:32,23,8,44,408.86602564102566,3.0,53.63636363636364,95.98080383923215
05:32:37,24,1,41,346.83762626262626,3.0,-21.73441734417344,11.997600479904019
05:32:42,25,8,49,350.42857142857144,3.0,-12.210884353741497,95.84664536741215
05:32:48,26,1,45,354.925,3.0,-22.555555555555557,11.985617259288853
05:32:53,27,14,43,307.30238095238093,3.0,56.51162790697674,167.8321678321678
05:32:58,28,4,45,340.76785714285717,3.0,-12.284722222222221,47.93289394847214
05:33:03,29,7,47,358.23333333333335,3.0,-8.132387706855791,83.71536774965118
05:33:08,30,4,51,378.6817813765182,3.0,-16.852425180598555,47.91375524056698
05:33:13,31,4,45,354.0285714285714,3.0,-17.33986928104575,47.894631810017955
05:33:18,32,4,44,352.4394736842105,3.0,-15.287081339712918,47.923322683706076
05:33:23,33,11,46,316.29220085470087,3.0,-2.16183574879227,131.84178985217739
05:33:28,34,8,43,336.47777777777776,3.0,-4.612403100775194,95.90409590409591
05:33:33,35,5,49,362.0356506238859,3.0,-14.135654261704682,59.92808629644426
05:33:38,36,2,49,389.7680555555555,3.0,-17.23922902494331,23.937761819269898
05:33:43,37,7,48,344.26095779220776,3.0,-12.55952380952381,83.73205741626793
05:33:48,38,6,42,334.88938492063494,3.0,-11.205357142857142,71.95682590445732
